category	document	label	
society	"檢, 윤우진 '양갈래 수사'…스폰서 의혹 정조준"	4	
society	"檢수사심의위, 9대 6으로 백운규 ‘배임교사 혐의’ 불기소 권고"	4	
society	"檢수심위 ""백운규 '배임교사 등 혐의' 불기소해야""(종합)"	4	
society	"檢수심위, ""백운규 '배임교사 등 혐의' 불기소 의결"	4	
society	"검은색 속옷 금지' 서울 31개 여중, 여고 복장 규정 바뀐다"	4	
society	"검찰 수심위 ""백운규 '배임 등 혐의' 불기소해야"""	4	
society	"검찰, 임성근 '2심 무죄'에 불복…상고장 제출"	4	
society	"검찰수사심의위, 월성 원전 사건 ""백운규 배임교사 불기소"" 권고"	4	
society	"결국 병상부족…중증환자병상 대전·세종 0, 충남 1개뿐"	4	
society	경기도 사업소 공무직 휴식권 보장	4	
society	"경기도 특사경, '제주산 돼지고기' 거짓 표시 집중 수사"	4	
society	경남 거제대 매각설 현실화... 9월 28일 이사회서 결정	4	
society	"경남 함안군, 23일 0시부터 사회적 거리 두기 3단계로 하향"	4	
society	"경남경찰청 직장협의회, 베스트 중간관리자 3명 선정 발표"	4	
society	경남도내 11개 중소기업 포장 디자인 개발사업 성과	4	
society	"경남도내 26개 해수욕장, 22일 오후 모두 폐장했다"	4	
society	"경남성평등교육센터, 제1기 전문상담원 31명 배출"	4	
society	"경남지역 사업장 수 늘고 사업장 당 근로자 수 줄어, 인력 유지 관리 부담 원인"	4	
society	"경북 문화예술가 100인, 이재명 지지 선언"	4	
society	"경북도, 코로나19 확산 차단 긴급 방역대책회의 개최"	4	
society	"경북도의회, 제11대 제2기 예결특위 구성…위원장 최병준·부위원장 정근수 선출"	4	
society	"경상국립대, 2022학년도 신입생 81.9%( 3730명) 수시 선발"	4	
society	경술국치는 안 되고 뷰티엑스포는 된다? 청주 현수막 논란 왜	4	
society	"경실련 “종합병원 ‘문케어’ 이행률, 4곳중 1곳에 불과”"	4	
society	"경제개혁연대, 이재용 부회장 취업제한 위반 고발 건 추가의견서 제출"	4	
society	경찰 '머지포인트' 내사 착수…금감원 수사의뢰	4	
society	"경찰, '부수조작 의혹' 조선일보·ABC협회 수사 착수"	4	
society	"경찰, ‘이재명 악플’ 6개 아이디 쫓는다…중국 전화번호로 가입"	4	
society	"경찰, ""의사 자격 없어"" 조국 딸 비판한 의사단체 회장 불송치"	4	
society	"경찰, 머지플러스 내사 착수…전자금융거래법 위반 혐의 살핀다"	4	
society	"경찰, 양경수 민주노총 위원장 영장 집행 무산"	4	
society	"경찰, 여장남자 유튜버에 성매수 시도한 60대 내사"	4	
society	"경찰, 조국 딸 비판 의사단체 회장 ‘불송치’"	4	
society	"경찰, 조국 딸 비판 의사단체 회장 ‘불송치’ 결정"	4	
society	"경찰시험' 코로나에 걱정·기대 교차 …""전자문진표 띄우세요"""	4	
society	계열사에 김치·와인 강매 의혹' 태광 이호진 불기소…임원만 재판行	4	
society	故 박원순 변호사 페북 글에 여가부도 “‘2차 가해’ 해당”	4	
society	"고1학년 치를 2024학년도 수능, 11월 16일 시행…현 문·이과 통합체제 유지"	4	
society	고교학점제 2년 앞당겨 시행… 올해 중2부터 적용한다	4	
society	고교학점제 시행 전 2023년부터 일반고 수업시간 줄어든다	4	
society	고려대도 '조민 입학 취소' 논의 착수…심의위 구성	4	
society	고려대도 '조민 입학 취소' 심의위 구성	4	
society	고려대도 조민 후속조치 “입학취소처리심의위원회 구성”	4	
society	고령 범죄 비율 처음으로 10%대 진입…“코로나 영향”	4	
society	고양 킨텍스 제3전시장 기본설계 공모… 내년 첫삽 뜬다	4	
society	고용부 장관 다녀갔지만… 에어컨 설치는 못 한다는 쿠팡	4	
society	공급차질' 모더나 백신 2주동안 700만회분 들어온다	4	
society	"공수처, 野의원 '불법 후원금' 선관위 자료 확보"	4	
society	"공정위 “합격요인 아니다”, 부산대 ‘조민 입학취소’ 최종 결론"	4	
society	"광명시, 위탁의료기관 잔여백신 예약방법 변경"	4	
society	"광명시,‘코로나 상생 국민지원금 전담 추진단’ 구성"	4	
society	광복절 연휴 뒤 일주일...이번주 4차 대유행 확산세 고비	4	
society	광화문 나온 사랑제일교회 교인들…“실외예배 왜 막나”	4	
society	광화문광장 떠난 '세월호 기억공간' 서울시의회에 마련돼	4	
society	"광화문서 “할렐루야”… 폐쇄된 사랑제일교회, 광장에서 예배 강행"	4	
society	교육부 “재정지원 대상 탈락”…인하대 “받아들일 수 없다”	4	
society	"교육부도 ""의외의 결과""...인하대 재정지원 탈락 미스터리"	4	
society	구속영장 손에 쥐고 11일째… 양경수만 바라보는 경찰	4	
society	국경일조차 외면 받는 태극기… ‘게양 시범 구역’까지 지정	4	
society	국내 아프간인 400여명 ‘인도적 체류’ 허용될 듯…금주 지침 발표	4	
society	"국내1호 영리병원 판결 뒤집혔다···""녹지국제 허가취소 부당"""	4	
society	"국민 70% 접종때 '위드코로나' 검토 이유는…""감소세 전환 기점"""	4	
society	국민연금 연구과제 공모 최우수상에 ‘최저연금 도입’ 선정	4	
society	국민화가' 박수근 고향마을 이름 바뀔까...9월 주민투표	4	
society	"국보법 위반' 연구위원, ""北 공작원은 유령…짜맞추기 수사"""	4	
society	국산 코로나 백신' 임상참여 시 공공기관 입장료 면제 등 '인센티브'	4	
society	국산백신 임상 참여자 공공기관 입장료 할인…백신허가 40일로 단축	4	
society	국산백신 임상참여자 공공기관 입장료 할인…백신허가 40일로 단축	4	
society	"국수본부장 ""민노총 위원장 구속영장 신속 집행 검토""(종합)"	4	
society	"국수본부장 ""양경수 구속영장 신속 집행 검토"""	4	
society	국수본부장 “양경수 구속영장 기한 내 신속 집행”	4	
society	국토부 블로그에 '민식이법 놀이' 글 논란···4시간만에 삭제	4	
society	국토부도 게시판에 ‘민식이법 놀이’... 네티즌들 “아동혐오 조장”	4	
society	"국토안전관리원, 함양엑스포 시설물 안전점검"	4	
society	군 복무 때 허위 사실로 상관 비방한 20대…2심도 ‘선고유예’	4	
society	군공항 이전과 별개' 무안주민... 제6차 공항개발 종합계획 철회 요구	4	
society	군산 어청도 서남서쪽 124㎞ 해역서 규모 4.0 지진	4	
society	군산 어청도 서남서쪽서 규모 4.0 지진…올해 한반도 지진 중 최대(종합2보)	4	
society	군산시 부근 해역서 규모 4.0 지진... 올해 한반도 지진 중 가장 커	4	
society	군위군 통합신공항 추진위 “대구 편입 없으면 통합신공항도 없다”	4	
society	"권덕철 ""충분한 물량 확보해 10월까지 전국민 70% 2차접종 완료"""	4	
society	"귀화 아프간인 ""현지서 한국기업 등 도운 아프간인 꼭 구출해 달라"""	4	
society	그린스완'이 더 큰 금융위기 몰고 온다	4	
society	"극단 선택한 '환경부 블랙리스트' 피해자… 법원 ""업무상 재해"""	4	
society	"금연 100일' 조건 성관계뒤 ""성폭행당했다"" 고소 10대女 무죄"	4	
society	급식실 조리실무사 폐암 산재 인정... 벌써 세 번째	4	
society	길과장·카국장 사라지나…'국회 세종의사당' 운영위 소위 통과	4	
society	"김명수 ""원격 영상재판 시행으로 사법 접근성 향상"""	4	
society	"김명시 장군 포상 신청 단체가 ""보훈처 신뢰 무너졌다""고 한 까닭"	4	
society	김석준 교육감 수능 앞둔 고3 교실 방문 격려	4	
society	"김연경 팬클럽, 사진 유출 이어 막말 논란…“오늘 안 예뻐” “입모양 별로”"	4	
society	"김영록 전남지사 ""태풍 피해없도록 철저히 대비"" 주문"	4	
society	"김오수 뜻대로…檢 수심위, 백운규 ‘9대6 불기소’ 결론 냈다"	4	
society	"김오수 총장, 라임 술접대 검사 3명·진혜원 검사 징계 청구"	4	
society	"김일권 양산시장, 지역에 많은 비 쏟아지자 침수 현장 등 찾아"	4	
society	김철민 “항암치료 더 이상 할 수 없어…끝까지 버티겠다”	4	
society	김총리 “매일 꿈에 코로나 나타나…꿈과 달리 확진자 아직 네자릿수”	4	
society	"김총리 “모더나 백신, 향후 2주간 700만회분 국내 공급”"	4	
society	"김총리 “모더나, 향후 2주간 총 700만회분 백신 공급”"	4	
society	"김학의 출금 수사 방해' 이성윤 서울고검장, 오늘 첫 재판"	4	
society	"김해, ‘피겨스케이팅 꿈나무’ 시범공연 연다...21일 비대면 유튜브 생중계"	4	
society	"김해시, 대중교통 방역점검·잠깐멈춤 캠페인 실시"	4	
society	"김해시, 도심 공공주차타워 하반기 잇단 준공"	4	
society	"김해시복지재단 구산사회복지관, 김해시 중장년 1인 가구 맞춤형프로그램 '리스타트 아카데미' 개강식"	4	
society	김현아 낙마에 오세훈 지원설까지… 김헌동 ‘SH 사장 지원’에 경실련 난감	4	
society	"김혜경 ""남편 이재명, 조용하지만 신속히 검찰 개혁할 사람"""	4	
society	"김혜경 ""남편 이재명, 조용히 그렇지만 단칼에 개혁할 사람"""	4	
society	깨끗해진 고현 중심지 간판 정비도 필요	4	
society	나경원 '딸 대입 특혜 의혹' 보도 뉴스타파 상대 소송 '패소'	4	
society	"나경원, '자녀 특혜의혹 보도' 뉴스타파에 패소"	4	
society	"나경원, 자녀 진학 ‘엄마찬스’ 보도한 뉴스타파 손배소 패소"	4	
society	"낡아빠진 사직구장, 또 불거진 배수문제…기습 폭우에 '노 게임'"	4	
society	"남구준 국수본부장 “양경수 구속영장, 신속하게 기한 내 집행 검토”"	4	
society	남양유업 홍원식 회장 부인 '5인이상 모임' 고발당해	4	
society	"남양유업 홍원식 회장 부인 ""5인 이상 사적 모임"" 피소"	4	
society	"남양유업 홍원식 회장 부인, 방역수칙 위반 고발당해"	4	
society	남양주시장 26일 ‘선거실패…’ 책 알리는 유튜브 생방송	4	
society	"남해대학, 3주기 대학기본역량진단에서 ‘일반재정지원대학’ 선정"	4	
society	내년 2월부터 산후조리원에 스프링클러 등 소화설비 의무 설치	4	
society	너무 ‘박한’ 국산백신 임상3상 참여 인센티브	4	
society	"年이자만 20%↑…서울시, 서민 울리는 '불법 대부업' 집중단속"	4	
society	다음달부터 4단계 지역 목욕탕 정기이용권 발급 금지	4	
society	담장 무너지고 지하도 침수... 태풍 오마이스가 할퀸 거제	4	
society	"당국 ""1차접종률 내일 50% 넘을 것…10월경 완료율도 50%↑"""	4	
society	"당국 ""델타 변이 유행으로 백신 1차접종 중증방지 효과 떨어진듯"""	4	
society	"당국 ""백신 맞아달라…돌파감염은 0.03%뿐, 사망 97% 예방"""	4	
society	당국 “델타변이 유행이 백신 1차접종 중증방지 효과 낮춰”	4	
society	"대검 감찰위, ‘박원순 피해자 2차가해’ 진혜원 징계 의결"	4	
society	"대검, ‘박원순 피해자 2차 가해’ 진혜원 검사 징계 청구"	4	
society	"대구시, 대형마트 등 고위험시설 특별 방역 점검"	4	
society	"대구시, 사회적 거리두기 3단계 2주 더 연장…밤 10시 이후 편의점 내 취식 금지"	4	
society	대기업' 직장 버리고 광주시청으로 향한 남자가 해낸 일	4	
society	"대리수술' 의혹 관절병원 ""의협이 아니라 판단""…의협 ""사실 아냐"""	4	
society	"대법 ""5·18 보상금 받아도 정신적 손해배상 요구 가능"""	4	
society	"대법원, 한화에어로스페이스 '부당노동행위' 판결"	4	
society	"대우조선해양-한진중공업, 한국형 경항공모함 수주 맞손"	4	
society	"대전 도안갑천주민대책위 ""생활대책용지 공급 중단하라"""	4	
society	"대전 화상경마장 건물, 혁신창업공간으로 새롭게 탄생"	4	
society	"더불어민주당 오영훈 의원실 30대 비서, '여성 불법 촬영'"	4	
society	델타변이 검출률 89.6%…감염 후 초반 10일 전파력 강해	4	
society	도박 신고에 출동했는데…방역수칙 어기고 식당에 모인 태국인 21명	4	
society	도쿄올림픽 중계방송 사고'에 MBC 보도본부장 결국 사의	4	
society	독직폭행' 유죄 정진웅… 독직폭행 발생한 곳으로 좌천 인사	4	
society	"동구 수정1동 주민자치위원회, 「수정愛 건강채움 주전부리 꾸러미 배달」 개시"	4	
society	"동구 초량3동, 저장강박 의심세대 주거환경 개선"	4	
society	"동래구의회, 수어통역사에 감사패"	4	
society	"동서대 LINC+사업단, 제5회 대학리빙랩네트워크 포럼 공동개최"	4	
society	"동서대 LINC+사업단, 제5회 대학리빙랩네트워크 포럼 공동개최"	4	
society	동의대 메타버스 가상캠퍼스 활용 후기졸업식 이벤트	4	
society	"동의대, 수험생 대상 ‘찾아가는 입시상담카페’ 운영"	4	
society	두살배기 탄 유모차 차도 돌진…초3·초1 남매가 몸날려 막았다	4	
society	"딸 조민, 부산대 입학취소에…조국 ""아비로서 고통스럽다"""	4	
society	"떡볶이 건드린 황교익…분식업 분통 ""불량식품이란 근거있나"""	4	
society	람다 변이 유행국 ‘격리면제 제외’ 여부 내일 결정	4	
society	"로톡' 손 들어준 법무부 ""변호사법 위반 아니다, 다만..."""	4	
society	"롯데백화점 동탄점, 코로나19 확진자 발생 “추가 확진자 없어”"	4	
society	"루마니아, 유통기한 임박 백신 韓 기부 논란…“K방역=K구걸?”"	4	
society	"루마니아, 한국에 모더나 45만회분 기부… 정부 ""협의중"""	4	
society	"루마니아서 '폐기 직전' 백신 구걸?…""유효기간 가장 빠른 게 11월""[이슈시개]"	4	
society	마스크 썼는데도 울산 어린이집 집단감염 왜?…“근접거리·신체접촉”	4	
society	"마케팅, 마케터(막 했어)? 성공한 마케터가 전하는 노하우!"	4	
society	마포 오피스텔 ‘34kg 시신’ 20대들…재판서 ‘보복 목적’ 혐의 부인	4	
society	"마포 오피스텔 감금 살인' 두 피고, 법정서 ""살인 고의 없었다"""	4	
society	"많은 비 내린 홍성, 평균 90mm... 비 피해는 없어"	4	
society	"모더나 23일 101만회분-2주간 701만회분 도입 ""추석전 70% 1차접종"""	4	
society	모더나 2주간 701만회분 도입…공급차질 재발 않을까	4	
society	모더나 700만회분 와도… 남은 3000만회분 공급일정 불투명	4	
society	"모더나 공급 재개한다지만... 7, 8월 215만 회분은 여전히 '펑크'"	4	
society	"모더나 공급에 18~49세, 9월 6일 이후 접종 일정 앞당긴다"	4	
society	"모더나 내일 101만회분-2주간 701만회분 도입 ""추석전 70% 1차접종""(종합)"	4	
society	"모더나 백신 101만회분, 내일 인천공항 도착…“추석전 70% 1차 접종”"	4	
society	"모더나, 2주내 701만회분 들어온다… “추석전 국민 70% 1차 접종”"	4	
society	모레까지 곳곳 소나기…수도권 등 서쪽지방 덥고 동해안 선선	4	
society	목욕탕 내 마스크 착용 권고…4단계시 정기권 금지	4	
society	목욕탕 직원-손님 사적대화 금지…세신사 마스크 착용 의무화	4	
society	무관중 경기도 궁리했지만… 올해도 '고연전' 취소	4	
society	무더위 절정 지나…'저기압+정체전선'으로 다음주까지 전국에 비	4	
society	문경서 글씨 새겨진 조선 후기 ‘대형 돌절구’ 발견	4	
society	"문성혁 해수부 장관, 거제 고수온 대응상황 점검"	4	
society	"문성혁 해수장관 ""태풍 '오마이스' 철저 대비해 피해 최소화""(종합)"	4	
society	문화예술과 업사이클 접목 광명업사이클아트센터	4	
society	"물류센터 특수감지기 의무화…""소방시설 차단시 사업장 폐쇄""(종합)"	4	
society	물폭탄 뿌린 '가을 장마' 토요일 상륙···일요일은 한낮 32도	4	
society	민노총 ‘10월 총파업 투쟁’... 오늘 대의원대회서 결의	4	
society	"민노총 “25일 현대제철서 대규모 집회”… 당진시, 집회 취소 요청"	4	
society	"민노총, 현대제철 통제센터 기습 점거… 몸싸움으로 11명 부상"	4	
society	민변도 언론중재법 우려 표명…“개정안 언론자유 침해” 우려	4	
society	"민주노총 위원장 ""경찰 구속 수사 부당…총파업 준비할 것""(종합)"	4	
society	"민주노총 위원장 ""노동현안 해결 없이 출두 못해""...구속영장 집행 무산"	4	
society	"민주노총 위원장, 경찰 구속 수사에 반발…“총파업 준비할 것”"	4	
society	"민주노총, 10월 20일 110만 총파업 결의…“역량 총동원”"	4	
society	"민주노총, 10월 20일 총파업 만장일치로 의결... ""110만 명 참여할 것"""	4	
society	"민주노총, 10월 총파업 강행키로…대의원대회 의결"	4	
society	"민주노총, 10월20일 110만 총파업…만장일치 통과"	4	
society	"밀린 양육비 받아내기, 숨통 트일까… 정부 '법률 지원'이 달라진다"	4	
society	"박범계 ""국내 체류 아프가니스탄인, 인도적 특별체류 검토"""	4	
society	"박범계 ""아프간 난민 국내 특별체류연장 조치 검토 중"""	4	
society	"박범계 ""이재용 무보수·비상근 경영, 취업제한 위반 아냐"""	4	
society	"박원순 팔짱사진'에 징계위기…진혜원 ""2차가해 몰이"" 발끈"	4	
society	박원순 피해자 2차가해' 진혜원 검사 중징계 의결	4	
society	"박원순 피해자 측, 유족 측 대리인 경찰에 고소"	4	
society	"박원순 피해자측, 정철승 변호사 고소···“피해자 명예훼손”"	4	
society	"박형준 시장, “2030 부산세계박람회 유치 지지 및 하이퍼루프 도입 관심 당부”"	4	
society	"밤 10시→9시 단축에… 전문가 “그 시간 감염 많다는 근거 없어, 공포마케팅”"	4	
society	밤새 시동걸린 승용차 배기가스 때문?··· 옥천 부부 사망 미스터리	4	
society	방 16개 중 15개가 ‘만실’…방역수칙 위반 유흥업소 2곳 적발	4	
society	방역 최일선에 지휘관 부재… 지자체 “보건소장 맡을 의사 어디 없소”	4	
society	방역' 어긴 무허가 유흥주점에 '추징금 48억' 폭탄	4	
society	"백군기 용인시장, 양성평등 챌린지 첫 주자로 참여"	4	
society	"백신 10부제' 40대 이하 예약률 59.3%…당국 ""낮다 볼 수 없어"""	4	
society	"백신 1차접종률 50.4%, 2명중 1명 접종…남은 백신 1천111만회분"	4	
society	"백신 1차접종률 50.4%, 2명중 1명 접종…남은 백신 1천111만회분(종합)"	4	
society	"백신 맞은 부모와 식당 되고, 집은 안돼…또 산으로 간 방역"	4	
society	백신 사전예약 놓친 36~49세 오늘 저녁 8시부터 '추가예약'	4	
society	백신 예약 3700만 명 넘어... 10월 70% 접종완료 주춧돌 놨다	4	
society	백신 접종 후 생리장애 ‘우려’ 제기…전문가 “인과성 불확실”[촉!]	4	
society	"백신 접종자는 4인 모임 허용, 식당·카페는 되지만 “집은 안 돼”"	4	
society	"백운규 '배임교사' 불기소 권고에… 수사팀 ""있을 수 없는 일"""	4	
society	"백운규 불기소 권고…""정부가 원전폐쇄 손실보상"" 주효"	4	
society	"백운규측 ""수심위 '불기소 권고'는 사필귀정"""	4	
society	백화점서 여성 신체 불법촬영…피해여성 남자친구가 붙잡아	4	
society	"법무부 ""김승연 한화 회장 취업제한 논란 사실관계 확인"""	4	
society	법무부 “로톡 변호사법 위반 아니다... 거스를 수 없는 시대적 변화”	4	
society	"법무부 “로톡, 변호사법 위반 아냐…리걸테크TF 구성할것”"	4	
society	"법원 ""여성 할례는 박해... 난민 자격 인정해야"""	4	
society	"법원, “여성 할례는 박해… 시에라리온人 난민 인정해야”"	4	
society	"법원, 전두환 재판 불출석 허가 ""고령에 건강 좋지 않아"""	4	
society	"법원, 전두환 재판 불출석 허가…“선고 전까지만”"	4	
society	법원이 본 조국 딸 입시비리… 7대 허위스펙 중 5개 의전원 입시 사용	4	
society	법학교수회 “언론자유 그림자도 찾기 어렵게 될 수도” 與언론중재법 우려	4	
society	"법학교수회·민변까지 ""민주당, 언론중재법안 날치기 멈춰라"""	4	
society	"변호사단체 “변협, ‘로톡’ 가입 변호사 징계 중단하라”"	4	
society	"병상은 포화 상태, 의료진은 번아웃... ""이러다 다 그만둔다"""	4	
society	"병원 비정규직들, '정규직 전환'하는데 임금이 깎인다고?"	4	
society	보건복지부 장관 “10월까지 전 국민 70% 2차 접종 완료하겠다”	4	
society	보성군 '서편제 보성소리축제' 10월1일 개막... 3일까지 무관중 경연	4	
society	보성군 '제 23회 서편제 보성소리축제' 10월1일부터... 무관중 경연	4	
society	보육교사 등 3개 국가자격증 취득 가능 학과… 부산 첫 개설	4	
society	"보편적복지국가포럼 ""사각지대 없는 돌봄 체계 필요"""	4	
society	"보훈처, 27일까지 콜롬비아 참전용사 초청 행사"	4	
society	"복지부 ""조민 의사면허 취소 절차, 입학취소 처분 뒤 진행"""	4	
society	"복지부 ""조민 의전원 입학 취소 확정되면 의사면허 취소 가능""(종합)"	4	
society	"복지부 ""조민 입학 취소처분뒤 행정절차 진행…면허취소 사전통지 등"""	4	
society	"복지부 ""조민 입학 취소처분뒤 행정절차 진행…면허취소 사전통지 등"""	4	
society	복지부 “부산대 입학 취소처분 나온 뒤 의사면허 취소 절차 진행”	4	
society	"복지부 “조국 딸 의사면허 취소, 부산대 처분 뒤 행정절차 진행”"	4	
society	복지부 “조민 입학취소 확정되면 의사면허 취소 절차 진행”	4	
society	복지부 “조민 입학취소처분 행정절차 진행…면허취소 사전통지”	4	
society	본인부담상한 초과해 의료비 낸 166만명…135만원씩 환급	4	
society	"부산 83명 신규 확진, 사흘 연속 두 자릿수 ‘감소세’"	4	
society	"부산 기장 동남동쪽서 지진 발생…기상청 ""규모 2.1 피해 없을 것"""	4	
society	부산 기장군 오시리아 관광단지에 '코미디 전용극장' 만든다	4	
society	부산 무연고 사망자·저소득 시민도 ‘존엄한 죽음’ 길 열린다	4	
society	부산 사회적 거리두기 4단계 연장에 학교도 부분 등교 유지	4	
society	부산 서구 송도 일대 '공공기여' 협상 지지부진	4	
society	부산 앞바다 58km 해역서 2.1 규모 지진 발생	4	
society	부산 유일 동명대 아동청소년상담학과 매력 만점	4	
society	부산 중구 의료급여대상자 사례관리 '컬러링으로 마음에 색을 입히다'	4	
society	부산 황령산에 해발 500m 전망대…대규모 유원지로 개발	4	
society	"부산-김해경전철, ‘삼계역’ 신설 가능성은 열렸다...재원조달이 관건"	4	
society	"부산, 호우주의보…주말 내 최고 200mm 폭우 예상"	4	
society	"부산과학기술대, 메리츠화재와 가족회사 협약"	4	
society	부산교육대학교 박물관(한새갤러리) 최윤선 개인전/ 미얀마 민주항쟁 사진전	4	
society	"부산교육청, 전국 최초 학생참여형 ‘성인지 감수성’ 교재 제작"	4	
society	부산대 'AI대학원 코렌스트랙' 운영	4	
society	"부산대 ""조국 딸, 의전원 입학 취소"" 2015년 모집요강이 근거"	4	
society	"부산대 ""조민씨 의전원 입학취소""... 조국 ""고통스럽다"""	4	
society	"부산대 “조국 딸, 대학 성적 3위”…조민 추정 합격 수기엔 “장학금 하나도 못 받아”"	4	
society	"부산대 “조국 전 장관 딸 조민, 의전원 입학 취소” 결정[종합]"	4	
society	부산대 “조국딸 입시 의혹 조사 결과 24일 발표”	4	
society	부산대 “조민 의전원 입학 취소 결정”…의사면허도 무효 수순	4	
society	"부산대 “조민 입학 취소, 서류가 합격 영향 미쳤는지는 고려사항 아냐”"	4	
society	"부산대 리뷰테러'에 ""조민양 믿습니다""…親文 들끓는다"	4	
society	"부산대, 조국 딸 의전원 입학취소 결정…의사자격 취소될듯[2보]"	4	
society	"부산대, 조민 의전원 입학 취소 결정... 의사면허도 무효 가능성"	4	
society	"부산소방, 태풍 '오마이스' 대비 상황판단회의 및 현장점검"	4	
society	부산시 '국가균형발전 전략 정책토론회' 개최	4	
society	"부산시 ""덕산댐 문건, 공무원 개인이 만든 것... 조사 의뢰해"""	4	
society	부산시 국제관계대사에 박은하 씨	4	
society	"부산시, 남강댐 상류에 '덕산댐' 지어 맑은 물 가져가려 하나?"	4	
society	"부산시, 집중호우에 대비 상습 침수지역 동천 일대 현장점검"	4	
society	"부산진구, 2021년 주민주도 마을복지계획 업무협약 체결"	4	
society	부산진구청소년문화의집 ‘음악교실’ 프로그램 운영	4	
society	"부산항 북항2단계 항만재개발사업, 예타대상사업 선정"	4	
society	"북구 새 행정구역 명칭, 9월 초 최종 발표한다"	4	
society	"北에 피살된 해수부 공무원 유족, 정부 상대로 정보공개 소송"	4	
society	"북한 강원 회양 남동쪽서 규모 2.1 지진…""자연지진으로 분석""(종합)"	4	
society	佛대사관 협박전단 무슬림들 대법원으로…검찰 상고	4	
society	"불법집회 주도' 혐의 민주노총 위원장…국수본 ""구속영장 신속 집행"""	4	
society	불법출금 보고 받은 이성윤 “안양지청장 왜 오버하느냐”	4	
society	불법출금 보고받은 이성윤 “안양지청장 왜 오버하느냐”	4	
society	비대면 청소년 국제교류 “열정은 더 뜨거워”	4	
society	비상구로 손님 받고 유흥접객원 부르고…부산시 “무관용”	4	
society	"빗물이 성인 남성 허리까지…‘물바다’ 된 강원, 곳곳 침수 피해"	4	
society	"사랑제일교회 ""내일 광화문 예배 검토"""	4	
society	사랑제일교회 광화문서 야외 예배…일부 태극기·성조기 들고 경찰과 충돌	4	
society	"사랑제일교회, 광화문 야외 예배 강행… 매주 개최 예고에 시민 불편 이어질듯"	4	
society	"사랑제일교회, 광화문·서울역서 예배... 700명 추산"	4	
society	"사랑제일교회, 시설 폐쇄 착수…교회 반발 ""집행정지 신청"""	4	
society	"사직2동 방위협의회, 코로나19 대응 방역활동 등 실시"	4	
society	"사참위, 기재부·경찰청 등에 세월호 자료 요구(종합)"	4	
society	사천에어쇼 코로나에 2년 연속 취소… 블랙이글스 곡예비행은 진행	4	
society	"사하여성인력개발센터, 2021년 스페이스케어 디자이너 15명 양성"	4	
society	"사하여성인력개발센터, 공간돌봄서비스(정리수납+방역) 제공으로 지역복지 기여"	4	
society	"삼성 역대급 투자계획 발표…""3년간 240조 투자·4만명 채용"""	4	
society	새벽 2시 ‘구매확정’ 요구한 판매자…반발하니 “말 참 뭐같이”	4	
society	새벽 2시 “구매 확정해달라” 문자 보낸 판매자…항의하자 “갑질고객”	4	
society	서대신4동 새마을협의회 방역활동 실시	4	
society	서울 경찰 채용시험에 '전자문진표' 도입…유증상 응시생 분리	4	
society	"서울 女중·고교 6곳, ‘속옷 색상 제한’ 규정 교칙서 삭제"	4	
society	서울 시내버스 ‘현금 승차’ 없애나…10월부터 시범운영	4	
society	서울 시내버스 현금 요금함 사라진다… 10월 8개노선 시범운영	4	
society	"서울 여자 중·고교 6곳, 교칙서 속옷 색상 제한 규정 삭제"	4	
society	"서울 여자 중·고교 6곳, 교칙에서 속옷 색상 제한 규정 삭제"	4	
society	"서울 여자 중·고교, 속옷 관련 규정 삭제 또는 제·개정"	4	
society	서울 유치원·초교이어 ‘중등교사도 임용절벽’…올해보다 224명 줄인다	4	
society	"서울 지하철 5년 만에 발 묶이나…노조, 파업투표 가결"	4	
society	"서울 지하철, 9월 14일부터 총파업…'지하철 대란' 오나"	4	
society	"서울경찰, 불법영업 유흥업소 53곳 적발... 원정영업·도우미 고용도"	4	
society	"서울교통공사노조, 총파업 가결... 전국 6대 지하철 9월에 멈추나"	4	
society	"서울변회 ""법률 플랫폼은 금지해야 할 시장""(종합)"	4	
society	"서울시 ""5년 동안 장기전세주택 7만호 공급"""	4	
society	서울시 “358억 규모 시민 참여 예산 사업 결정 위한 시민 투표 진행”	4	
society	"서울시 “사랑제일교회 야외 예배, 방역 지침 위반 검토”"	4	
society	서울시 2차 추경안 1조8000억 제출…'사회 안전망' 강화	4	
society	"서울시 2차 추경안 1조8천억 제출…""사회안전망 강화"""	4	
society	서울시 여성가족재단 대표이사에 정연정 교수	4	
society	서울시 여성가족재단 대표이사에 정연정 교수	4	
society	"서울시 태양광업체 14곳 고발 ""보조금 받고 폐업"""	4	
society	"서울시, '15층·35층 층고' 규제 완화 본격 시동"	4	
society	"서울시, '자가검사키트 구매' 시민감사 착수"	4	
society	"서울시, 0.8% 불과한 '버스 현금승차 폐지' 속도낸다"	4	
society	"서울시, 0.8% 불과한 '버스 현금승차' 폐지 속도낸다"	4	
society	"서울시, 자가검사키트 적용 확대... 수능시험 앞둔 고교부터"	4	
society	"서울시, 한강공원에 물에 뜨는 '부상형 화장실' 만든다"	4	
society	"서울시교육청, 21년 만에 프랑스어·독일어 교사 선발"	4	
society	서울시여성가족재단 신임 대표에 정연정 배제대 교수	4	
society	"서울지하철 멈추나?… 노조 ""정부·서울시 요구 불응시 9월 14일 파업"""	4	
society	"석포리 폐기물처리장 행정심판, 화성시 패소"	4	
society	성신여대·인하대 ‘부실대학’ 낙인에…혼란 빠진 입시생들	4	
